class,mutant,result,index
FIND_UNIT_DIGIT_X_RAISED_POWER_Y_1,ORIGINAL,EXCEPTION,0
FIND_UNIT_DIGIT_X_RAISED_POWER_Y_1,ORIGINAL,EXCEPTION,1
FIND_UNIT_DIGIT_X_RAISED_POWER_Y_1,ORIGINAL,EXCEPTION,2
FIND_UNIT_DIGIT_X_RAISED_POWER_Y_1,ORIGINAL,EXCEPTION,3
FIND_UNIT_DIGIT_X_RAISED_POWER_Y_1,ORIGINAL,EXCEPTION,4
FIND_UNIT_DIGIT_X_RAISED_POWER_Y_1,ORIGINAL,EXCEPTION,5
FIND_UNIT_DIGIT_X_RAISED_POWER_Y_1,ORIGINAL,EXCEPTION,6
FIND_UNIT_DIGIT_X_RAISED_POWER_Y_1,ORIGINAL,EXCEPTION,7
FIND_UNIT_DIGIT_X_RAISED_POWER_Y_1,ORIGINAL,EXCEPTION,8
FIND_UNIT_DIGIT_X_RAISED_POWER_Y_1,ORIGINAL,EXCEPTION,9
SMALLEST_POWER_OF_2_GREATER_THAN_OR_EQUAL_TO_N_1,ORIGINAL,32,0
SMALLEST_POWER_OF_2_GREATER_THAN_OR_EQUAL_TO_N_1,ORIGINAL,128,1
SMALLEST_POWER_OF_2_GREATER_THAN_OR_EQUAL_TO_N_1,ORIGINAL,128,2
SMALLEST_POWER_OF_2_GREATER_THAN_OR_EQUAL_TO_N_1,ORIGINAL,128,3
SMALLEST_POWER_OF_2_GREATER_THAN_OR_EQUAL_TO_N_1,ORIGINAL,64,4
SMALLEST_POWER_OF_2_GREATER_THAN_OR_EQUAL_TO_N_1,ORIGINAL,64,5
SMALLEST_POWER_OF_2_GREATER_THAN_OR_EQUAL_TO_N_1,ORIGINAL,32,6
SMALLEST_POWER_OF_2_GREATER_THAN_OR_EQUAL_TO_N_1,ORIGINAL,32,7
SMALLEST_POWER_OF_2_GREATER_THAN_OR_EQUAL_TO_N_1,ORIGINAL,64,8
SMALLEST_POWER_OF_2_GREATER_THAN_OR_EQUAL_TO_N_1,ORIGINAL,32,9
FIBONACCI_MODULO_P,ORIGINAL,36,0
FIBONACCI_MODULO_P,ORIGINAL,30,1
FIBONACCI_MODULO_P,ORIGINAL,18,2
FIBONACCI_MODULO_P,ORIGINAL,8,3
FIBONACCI_MODULO_P,ORIGINAL,6,4
FIBONACCI_MODULO_P,ORIGINAL,24,5
FIBONACCI_MODULO_P,ORIGINAL,60,6
FIBONACCI_MODULO_P,ORIGINAL,100,7
FIBONACCI_MODULO_P,ORIGINAL,70,8
FIBONACCI_MODULO_P,ORIGINAL,20,9
TRIANGULAR_NUMBERS_1,ORIGINAL,EXCEPTION,0
TRIANGULAR_NUMBERS_1,ORIGINAL,EXCEPTION,1
TRIANGULAR_NUMBERS_1,ORIGINAL,EXCEPTION,2
TRIANGULAR_NUMBERS_1,ORIGINAL,EXCEPTION,3
TRIANGULAR_NUMBERS_1,ORIGINAL,EXCEPTION,4
TRIANGULAR_NUMBERS_1,ORIGINAL,EXCEPTION,5
TRIANGULAR_NUMBERS_1,ORIGINAL,EXCEPTION,6
TRIANGULAR_NUMBERS_1,ORIGINAL,EXCEPTION,7
TRIANGULAR_NUMBERS_1,ORIGINAL,EXCEPTION,8
TRIANGULAR_NUMBERS_1,ORIGINAL,EXCEPTION,9
MAXIMUM_BINOMIAL_COEFFICIENT_TERM_VALUE,ORIGINAL,EXCEPTION,0
MAXIMUM_BINOMIAL_COEFFICIENT_TERM_VALUE,ORIGINAL,EXCEPTION,1
MAXIMUM_BINOMIAL_COEFFICIENT_TERM_VALUE,ORIGINAL,EXCEPTION,2
MAXIMUM_BINOMIAL_COEFFICIENT_TERM_VALUE,ORIGINAL,EXCEPTION,3
MAXIMUM_BINOMIAL_COEFFICIENT_TERM_VALUE,ORIGINAL,EXCEPTION,4
MAXIMUM_BINOMIAL_COEFFICIENT_TERM_VALUE,ORIGINAL,EXCEPTION,5
MAXIMUM_BINOMIAL_COEFFICIENT_TERM_VALUE,ORIGINAL,EXCEPTION,6
MAXIMUM_BINOMIAL_COEFFICIENT_TERM_VALUE,ORIGINAL,EXCEPTION,7
MAXIMUM_BINOMIAL_COEFFICIENT_TERM_VALUE,ORIGINAL,EXCEPTION,8
MAXIMUM_BINOMIAL_COEFFICIENT_TERM_VALUE,ORIGINAL,EXCEPTION,9
REMOVE_MINIMUM_ELEMENTS_EITHER_SIDE_2MIN_MAX,ORIGINAL,EXCEPTION,0
REMOVE_MINIMUM_ELEMENTS_EITHER_SIDE_2MIN_MAX,ORIGINAL,EXCEPTION,1
REMOVE_MINIMUM_ELEMENTS_EITHER_SIDE_2MIN_MAX,ORIGINAL,EXCEPTION,2
REMOVE_MINIMUM_ELEMENTS_EITHER_SIDE_2MIN_MAX,ORIGINAL,EXCEPTION,3
REMOVE_MINIMUM_ELEMENTS_EITHER_SIDE_2MIN_MAX,ORIGINAL,EXCEPTION,4
REMOVE_MINIMUM_ELEMENTS_EITHER_SIDE_2MIN_MAX,ORIGINAL,EXCEPTION,5
REMOVE_MINIMUM_ELEMENTS_EITHER_SIDE_2MIN_MAX,ORIGINAL,EXCEPTION,6
REMOVE_MINIMUM_ELEMENTS_EITHER_SIDE_2MIN_MAX,ORIGINAL,EXCEPTION,7
REMOVE_MINIMUM_ELEMENTS_EITHER_SIDE_2MIN_MAX,ORIGINAL,EXCEPTION,8
REMOVE_MINIMUM_ELEMENTS_EITHER_SIDE_2MIN_MAX,ORIGINAL,EXCEPTION,9
DISTRIBUTING_M_ITEMS_CIRCLE_SIZE_N_STARTING_K_TH_POSITION,ORIGINAL,9,0
DISTRIBUTING_M_ITEMS_CIRCLE_SIZE_N_STARTING_K_TH_POSITION,ORIGINAL,9,1
DISTRIBUTING_M_ITEMS_CIRCLE_SIZE_N_STARTING_K_TH_POSITION,ORIGINAL,33,2
DISTRIBUTING_M_ITEMS_CIRCLE_SIZE_N_STARTING_K_TH_POSITION,ORIGINAL,2,3
DISTRIBUTING_M_ITEMS_CIRCLE_SIZE_N_STARTING_K_TH_POSITION,ORIGINAL,6,4
DISTRIBUTING_M_ITEMS_CIRCLE_SIZE_N_STARTING_K_TH_POSITION,ORIGINAL,64,5
DISTRIBUTING_M_ITEMS_CIRCLE_SIZE_N_STARTING_K_TH_POSITION,ORIGINAL,53,6
DISTRIBUTING_M_ITEMS_CIRCLE_SIZE_N_STARTING_K_TH_POSITION,ORIGINAL,53,7
DISTRIBUTING_M_ITEMS_CIRCLE_SIZE_N_STARTING_K_TH_POSITION,ORIGINAL,71,8
DISTRIBUTING_M_ITEMS_CIRCLE_SIZE_N_STARTING_K_TH_POSITION,ORIGINAL,9,9
MIDDLE_OF_THREE_USING_MINIMUM_COMPARISONS_2,ORIGINAL,46,0
MIDDLE_OF_THREE_USING_MINIMUM_COMPARISONS_2,ORIGINAL,16,1
MIDDLE_OF_THREE_USING_MINIMUM_COMPARISONS_2,ORIGINAL,31,2
MIDDLE_OF_THREE_USING_MINIMUM_COMPARISONS_2,ORIGINAL,34,3
MIDDLE_OF_THREE_USING_MINIMUM_COMPARISONS_2,ORIGINAL,32,4
MIDDLE_OF_THREE_USING_MINIMUM_COMPARISONS_2,ORIGINAL,58,5
MIDDLE_OF_THREE_USING_MINIMUM_COMPARISONS_2,ORIGINAL,66,6
MIDDLE_OF_THREE_USING_MINIMUM_COMPARISONS_2,ORIGINAL,38,7
MIDDLE_OF_THREE_USING_MINIMUM_COMPARISONS_2,ORIGINAL,27,8
MIDDLE_OF_THREE_USING_MINIMUM_COMPARISONS_2,ORIGINAL,13,9
SQUARED_TRIANGULAR_NUMBER_SUM_CUBES,ORIGINAL,-1,0
SQUARED_TRIANGULAR_NUMBER_SUM_CUBES,ORIGINAL,3,1
SQUARED_TRIANGULAR_NUMBER_SUM_CUBES,ORIGINAL,-1,2
SQUARED_TRIANGULAR_NUMBER_SUM_CUBES,ORIGINAL,-1,3
SQUARED_TRIANGULAR_NUMBER_SUM_CUBES,ORIGINAL,-1,4
SQUARED_TRIANGULAR_NUMBER_SUM_CUBES,ORIGINAL,-1,5
SQUARED_TRIANGULAR_NUMBER_SUM_CUBES,ORIGINAL,-1,6
SQUARED_TRIANGULAR_NUMBER_SUM_CUBES,ORIGINAL,-1,7
SQUARED_TRIANGULAR_NUMBER_SUM_CUBES,ORIGINAL,-1,8
SQUARED_TRIANGULAR_NUMBER_SUM_CUBES,ORIGINAL,-1,9
MAXIMUM_CONSECUTIVE_REPEATING_CHARACTER_STRING_1,ORIGINAL,EXCEPTION,0
MAXIMUM_CONSECUTIVE_REPEATING_CHARACTER_STRING_1,ORIGINAL,EXCEPTION,1
MAXIMUM_CONSECUTIVE_REPEATING_CHARACTER_STRING_1,ORIGINAL,EXCEPTION,2
MAXIMUM_CONSECUTIVE_REPEATING_CHARACTER_STRING_1,ORIGINAL,EXCEPTION,3
MAXIMUM_CONSECUTIVE_REPEATING_CHARACTER_STRING_1,ORIGINAL,EXCEPTION,4
MAXIMUM_CONSECUTIVE_REPEATING_CHARACTER_STRING_1,ORIGINAL,EXCEPTION,5
MAXIMUM_CONSECUTIVE_REPEATING_CHARACTER_STRING_1,ORIGINAL,EXCEPTION,6
MAXIMUM_CONSECUTIVE_REPEATING_CHARACTER_STRING_1,ORIGINAL,EXCEPTION,7
MAXIMUM_CONSECUTIVE_REPEATING_CHARACTER_STRING_1,ORIGINAL,EXCEPTION,8
MAXIMUM_CONSECUTIVE_REPEATING_CHARACTER_STRING_1,ORIGINAL,EXCEPTION,9
ROW_WISE_COMMON_ELEMENTS_TWO_DIAGONALS_SQUARE_MATRIX,ORIGINAL,0,0
ROW_WISE_COMMON_ELEMENTS_TWO_DIAGONALS_SQUARE_MATRIX,ORIGINAL,0,1
ROW_WISE_COMMON_ELEMENTS_TWO_DIAGONALS_SQUARE_MATRIX,ORIGINAL,6,2
ROW_WISE_COMMON_ELEMENTS_TWO_DIAGONALS_SQUARE_MATRIX,ORIGINAL,1,3
ROW_WISE_COMMON_ELEMENTS_TWO_DIAGONALS_SQUARE_MATRIX,ORIGINAL,0,4
ROW_WISE_COMMON_ELEMENTS_TWO_DIAGONALS_SQUARE_MATRIX,ORIGINAL,22,5
ROW_WISE_COMMON_ELEMENTS_TWO_DIAGONALS_SQUARE_MATRIX,ORIGINAL,0,6
ROW_WISE_COMMON_ELEMENTS_TWO_DIAGONALS_SQUARE_MATRIX,ORIGINAL,0,7
ROW_WISE_COMMON_ELEMENTS_TWO_DIAGONALS_SQUARE_MATRIX,ORIGINAL,3,8
ROW_WISE_COMMON_ELEMENTS_TWO_DIAGONALS_SQUARE_MATRIX,ORIGINAL,0,9
CHECK_WHETHER_TWO_STRINGS_ARE_ANAGRAM_OF_EACH_OTHER,ORIGINAL,EXCEPTION,0
CHECK_WHETHER_TWO_STRINGS_ARE_ANAGRAM_OF_EACH_OTHER,ORIGINAL,EXCEPTION,1
CHECK_WHETHER_TWO_STRINGS_ARE_ANAGRAM_OF_EACH_OTHER,ORIGINAL,EXCEPTION,2
CHECK_WHETHER_TWO_STRINGS_ARE_ANAGRAM_OF_EACH_OTHER,ORIGINAL,EXCEPTION,3
CHECK_WHETHER_TWO_STRINGS_ARE_ANAGRAM_OF_EACH_OTHER,ORIGINAL,EXCEPTION,4
CHECK_WHETHER_TWO_STRINGS_ARE_ANAGRAM_OF_EACH_OTHER,ORIGINAL,EXCEPTION,5
CHECK_WHETHER_TWO_STRINGS_ARE_ANAGRAM_OF_EACH_OTHER,ORIGINAL,EXCEPTION,6
CHECK_WHETHER_TWO_STRINGS_ARE_ANAGRAM_OF_EACH_OTHER,ORIGINAL,EXCEPTION,7
CHECK_WHETHER_TWO_STRINGS_ARE_ANAGRAM_OF_EACH_OTHER,ORIGINAL,EXCEPTION,8
CHECK_WHETHER_TWO_STRINGS_ARE_ANAGRAM_OF_EACH_OTHER,ORIGINAL,EXCEPTION,9
SUM_PAIRWISE_PRODUCTS,ORIGINAL,EXCEPTION,0
SUM_PAIRWISE_PRODUCTS,ORIGINAL,EXCEPTION,1
SUM_PAIRWISE_PRODUCTS,ORIGINAL,EXCEPTION,2
SUM_PAIRWISE_PRODUCTS,ORIGINAL,EXCEPTION,3
SUM_PAIRWISE_PRODUCTS,ORIGINAL,EXCEPTION,4
SUM_PAIRWISE_PRODUCTS,ORIGINAL,EXCEPTION,5
SUM_PAIRWISE_PRODUCTS,ORIGINAL,EXCEPTION,6
SUM_PAIRWISE_PRODUCTS,ORIGINAL,EXCEPTION,7
SUM_PAIRWISE_PRODUCTS,ORIGINAL,EXCEPTION,8
SUM_PAIRWISE_PRODUCTS,ORIGINAL,EXCEPTION,9
FIND_POSITION_GIVEN_NUMBER_AMONG_NUMBERS_MADE_4_7,ORIGINAL,EXCEPTION,0
FIND_POSITION_GIVEN_NUMBER_AMONG_NUMBERS_MADE_4_7,ORIGINAL,EXCEPTION,1
FIND_POSITION_GIVEN_NUMBER_AMONG_NUMBERS_MADE_4_7,ORIGINAL,EXCEPTION,2
FIND_POSITION_GIVEN_NUMBER_AMONG_NUMBERS_MADE_4_7,ORIGINAL,EXCEPTION,3
FIND_POSITION_GIVEN_NUMBER_AMONG_NUMBERS_MADE_4_7,ORIGINAL,EXCEPTION,4
FIND_POSITION_GIVEN_NUMBER_AMONG_NUMBERS_MADE_4_7,ORIGINAL,EXCEPTION,5
FIND_POSITION_GIVEN_NUMBER_AMONG_NUMBERS_MADE_4_7,ORIGINAL,EXCEPTION,6
FIND_POSITION_GIVEN_NUMBER_AMONG_NUMBERS_MADE_4_7,ORIGINAL,EXCEPTION,7
FIND_POSITION_GIVEN_NUMBER_AMONG_NUMBERS_MADE_4_7,ORIGINAL,EXCEPTION,8
FIND_POSITION_GIVEN_NUMBER_AMONG_NUMBERS_MADE_4_7,ORIGINAL,EXCEPTION,9
ARRAY_ELEMENT_MOVED_K_USING_SINGLE_MOVES,ORIGINAL,33,0
ARRAY_ELEMENT_MOVED_K_USING_SINGLE_MOVES,ORIGINAL,14,1
ARRAY_ELEMENT_MOVED_K_USING_SINGLE_MOVES,ORIGINAL,7,2
ARRAY_ELEMENT_MOVED_K_USING_SINGLE_MOVES,ORIGINAL,4,3
ARRAY_ELEMENT_MOVED_K_USING_SINGLE_MOVES,ORIGINAL,64,4
ARRAY_ELEMENT_MOVED_K_USING_SINGLE_MOVES,ORIGINAL,1,5
ARRAY_ELEMENT_MOVED_K_USING_SINGLE_MOVES,ORIGINAL,14,6
ARRAY_ELEMENT_MOVED_K_USING_SINGLE_MOVES,ORIGINAL,26,7
ARRAY_ELEMENT_MOVED_K_USING_SINGLE_MOVES,ORIGINAL,1,8
ARRAY_ELEMENT_MOVED_K_USING_SINGLE_MOVES,ORIGINAL,1,9
LONGEST_COMMON_SUBSTRING,ORIGINAL,EXCEPTION,0
LONGEST_COMMON_SUBSTRING,ORIGINAL,EXCEPTION,1
LONGEST_COMMON_SUBSTRING,ORIGINAL,EXCEPTION,2
LONGEST_COMMON_SUBSTRING,ORIGINAL,EXCEPTION,3
LONGEST_COMMON_SUBSTRING,ORIGINAL,EXCEPTION,4
LONGEST_COMMON_SUBSTRING,ORIGINAL,EXCEPTION,5
LONGEST_COMMON_SUBSTRING,ORIGINAL,EXCEPTION,6
LONGEST_COMMON_SUBSTRING,ORIGINAL,EXCEPTION,7
LONGEST_COMMON_SUBSTRING,ORIGINAL,EXCEPTION,8
LONGEST_COMMON_SUBSTRING,ORIGINAL,EXCEPTION,9
PROGRAM_PRINT_IDENTITY_MATRIX_1,ORIGINAL,True,0
PROGRAM_PRINT_IDENTITY_MATRIX_1,ORIGINAL,EXCEPTION,1
PROGRAM_PRINT_IDENTITY_MATRIX_1,ORIGINAL,EXCEPTION,2
PROGRAM_PRINT_IDENTITY_MATRIX_1,ORIGINAL,EXCEPTION,3
PROGRAM_PRINT_IDENTITY_MATRIX_1,ORIGINAL,EXCEPTION,4
PROGRAM_PRINT_IDENTITY_MATRIX_1,ORIGINAL,EXCEPTION,5
PROGRAM_PRINT_IDENTITY_MATRIX_1,ORIGINAL,EXCEPTION,6
PROGRAM_PRINT_IDENTITY_MATRIX_1,ORIGINAL,EXCEPTION,7
PROGRAM_PRINT_IDENTITY_MATRIX_1,ORIGINAL,EXCEPTION,8
PROGRAM_PRINT_IDENTITY_MATRIX_1,ORIGINAL,EXCEPTION,9
PROGRAM_PRINT_IDENTITY_MATRIX_1,ORIGINAL,EXCEPTION,10
PROGRAM_TO_CHECK_IF_A_MATRIX_IS_SYMMETRIC,ORIGINAL,True,0
PROGRAM_TO_CHECK_IF_A_MATRIX_IS_SYMMETRIC,ORIGINAL,EXCEPTION,1
PROGRAM_TO_CHECK_IF_A_MATRIX_IS_SYMMETRIC,ORIGINAL,EXCEPTION,2
PROGRAM_TO_CHECK_IF_A_MATRIX_IS_SYMMETRIC,ORIGINAL,EXCEPTION,3
PROGRAM_TO_CHECK_IF_A_MATRIX_IS_SYMMETRIC,ORIGINAL,EXCEPTION,4
PROGRAM_TO_CHECK_IF_A_MATRIX_IS_SYMMETRIC,ORIGINAL,EXCEPTION,5
PROGRAM_TO_CHECK_IF_A_MATRIX_IS_SYMMETRIC,ORIGINAL,EXCEPTION,6
PROGRAM_TO_CHECK_IF_A_MATRIX_IS_SYMMETRIC,ORIGINAL,EXCEPTION,7
PROGRAM_TO_CHECK_IF_A_MATRIX_IS_SYMMETRIC,ORIGINAL,EXCEPTION,8
PROGRAM_TO_CHECK_IF_A_MATRIX_IS_SYMMETRIC,ORIGINAL,EXCEPTION,9
PROGRAM_TO_CHECK_IF_A_MATRIX_IS_SYMMETRIC,ORIGINAL,EXCEPTION,10
MINIMUM_COST_SORT_MATRIX_NUMBERS_0_N2_1,ORIGINAL,EXCEPTION,0
MINIMUM_COST_SORT_MATRIX_NUMBERS_0_N2_1,ORIGINAL,0,1
MINIMUM_COST_SORT_MATRIX_NUMBERS_0_N2_1,ORIGINAL,EXCEPTION,2
MINIMUM_COST_SORT_MATRIX_NUMBERS_0_N2_1,ORIGINAL,EXCEPTION,3
MINIMUM_COST_SORT_MATRIX_NUMBERS_0_N2_1,ORIGINAL,EXCEPTION,4
MINIMUM_COST_SORT_MATRIX_NUMBERS_0_N2_1,ORIGINAL,EXCEPTION,5
MINIMUM_COST_SORT_MATRIX_NUMBERS_0_N2_1,ORIGINAL,EXCEPTION,6
MINIMUM_COST_SORT_MATRIX_NUMBERS_0_N2_1,ORIGINAL,EXCEPTION,7
MINIMUM_COST_SORT_MATRIX_NUMBERS_0_N2_1,ORIGINAL,EXCEPTION,8
MINIMUM_COST_SORT_MATRIX_NUMBERS_0_N2_1,ORIGINAL,EXCEPTION,9
COUNT_NUMBER_WAYS_TILE_FLOOR_SIZE_N_X_M_USING_1_X_M_SIZE_TILES,ORIGINAL,EXCEPTION,0
COUNT_NUMBER_WAYS_TILE_FLOOR_SIZE_N_X_M_USING_1_X_M_SIZE_TILES,ORIGINAL,EXCEPTION,1
COUNT_NUMBER_WAYS_TILE_FLOOR_SIZE_N_X_M_USING_1_X_M_SIZE_TILES,ORIGINAL,EXCEPTION,2
COUNT_NUMBER_WAYS_TILE_FLOOR_SIZE_N_X_M_USING_1_X_M_SIZE_TILES,ORIGINAL,EXCEPTION,3
COUNT_NUMBER_WAYS_TILE_FLOOR_SIZE_N_X_M_USING_1_X_M_SIZE_TILES,ORIGINAL,EXCEPTION,4
COUNT_NUMBER_WAYS_TILE_FLOOR_SIZE_N_X_M_USING_1_X_M_SIZE_TILES,ORIGINAL,EXCEPTION,5
COUNT_NUMBER_WAYS_TILE_FLOOR_SIZE_N_X_M_USING_1_X_M_SIZE_TILES,ORIGINAL,EXCEPTION,6
COUNT_NUMBER_WAYS_TILE_FLOOR_SIZE_N_X_M_USING_1_X_M_SIZE_TILES,ORIGINAL,EXCEPTION,7
COUNT_NUMBER_WAYS_TILE_FLOOR_SIZE_N_X_M_USING_1_X_M_SIZE_TILES,ORIGINAL,EXCEPTION,8
COUNT_NUMBER_WAYS_TILE_FLOOR_SIZE_N_X_M_USING_1_X_M_SIZE_TILES,ORIGINAL,EXCEPTION,9
NUMBER_NON_NEGATIVE_INTEGRAL_SOLUTIONS_B_C_N,ORIGINAL,EXCEPTION,0
NUMBER_NON_NEGATIVE_INTEGRAL_SOLUTIONS_B_C_N,ORIGINAL,EXCEPTION,1
NUMBER_NON_NEGATIVE_INTEGRAL_SOLUTIONS_B_C_N,ORIGINAL,EXCEPTION,2
NUMBER_NON_NEGATIVE_INTEGRAL_SOLUTIONS_B_C_N,ORIGINAL,EXCEPTION,3
NUMBER_NON_NEGATIVE_INTEGRAL_SOLUTIONS_B_C_N,ORIGINAL,EXCEPTION,4
NUMBER_NON_NEGATIVE_INTEGRAL_SOLUTIONS_B_C_N,ORIGINAL,EXCEPTION,5
NUMBER_NON_NEGATIVE_INTEGRAL_SOLUTIONS_B_C_N,ORIGINAL,EXCEPTION,6
NUMBER_NON_NEGATIVE_INTEGRAL_SOLUTIONS_B_C_N,ORIGINAL,EXCEPTION,7
NUMBER_NON_NEGATIVE_INTEGRAL_SOLUTIONS_B_C_N,ORIGINAL,EXCEPTION,8
NUMBER_NON_NEGATIVE_INTEGRAL_SOLUTIONS_B_C_N,ORIGINAL,EXCEPTION,9
N_TH_TERM_SERIES_2_12_36_80_150,ORIGINAL,737100,0
N_TH_TERM_SERIES_2_12_36_80_150,ORIGINAL,866400,1
N_TH_TERM_SERIES_2_12_36_80_150,ORIGINAL,11132,2
N_TH_TERM_SERIES_2_12_36_80_150,ORIGINAL,25230,3
N_TH_TERM_SERIES_2_12_36_80_150,ORIGINAL,242172,4
N_TH_TERM_SERIES_2_12_36_80_150,ORIGINAL,65600,5
N_TH_TERM_SERIES_2_12_36_80_150,ORIGINAL,143312,6
N_TH_TERM_SERIES_2_12_36_80_150,ORIGINAL,9702,7
N_TH_TERM_SERIES_2_12_36_80_150,ORIGINAL,37026,8
N_TH_TERM_SERIES_2_12_36_80_150,ORIGINAL,1452,9
CHANGE_BITS_CAN_MADE_ONE_FLIP,ORIGINAL,EXCEPTION,0
CHANGE_BITS_CAN_MADE_ONE_FLIP,ORIGINAL,EXCEPTION,1
CHANGE_BITS_CAN_MADE_ONE_FLIP,ORIGINAL,EXCEPTION,2
CHANGE_BITS_CAN_MADE_ONE_FLIP,ORIGINAL,EXCEPTION,3
CHANGE_BITS_CAN_MADE_ONE_FLIP,ORIGINAL,EXCEPTION,4
CHANGE_BITS_CAN_MADE_ONE_FLIP,ORIGINAL,EXCEPTION,5
CHANGE_BITS_CAN_MADE_ONE_FLIP,ORIGINAL,EXCEPTION,6
CHANGE_BITS_CAN_MADE_ONE_FLIP,ORIGINAL,EXCEPTION,7
CHANGE_BITS_CAN_MADE_ONE_FLIP,ORIGINAL,EXCEPTION,8
CHANGE_BITS_CAN_MADE_ONE_FLIP,ORIGINAL,EXCEPTION,9
COUNT_SUM_OF_DIGITS_IN_NUMBERS_FROM_1_TO_N,ORIGINAL,EXCEPTION,0
COUNT_SUM_OF_DIGITS_IN_NUMBERS_FROM_1_TO_N,ORIGINAL,EXCEPTION,1
COUNT_SUM_OF_DIGITS_IN_NUMBERS_FROM_1_TO_N,ORIGINAL,EXCEPTION,2
COUNT_SUM_OF_DIGITS_IN_NUMBERS_FROM_1_TO_N,ORIGINAL,EXCEPTION,3
COUNT_SUM_OF_DIGITS_IN_NUMBERS_FROM_1_TO_N,ORIGINAL,EXCEPTION,4
COUNT_SUM_OF_DIGITS_IN_NUMBERS_FROM_1_TO_N,ORIGINAL,EXCEPTION,5
COUNT_SUM_OF_DIGITS_IN_NUMBERS_FROM_1_TO_N,ORIGINAL,EXCEPTION,6
COUNT_SUM_OF_DIGITS_IN_NUMBERS_FROM_1_TO_N,ORIGINAL,EXCEPTION,7
COUNT_SUM_OF_DIGITS_IN_NUMBERS_FROM_1_TO_N,ORIGINAL,EXCEPTION,8
COUNT_SUM_OF_DIGITS_IN_NUMBERS_FROM_1_TO_N,ORIGINAL,EXCEPTION,9
FIND_THE_MAXIMUM_SUBARRAY_XOR_IN_A_GIVEN_ARRAY,ORIGINAL,EXCEPTION,0
FIND_THE_MAXIMUM_SUBARRAY_XOR_IN_A_GIVEN_ARRAY,ORIGINAL,EXCEPTION,1
FIND_THE_MAXIMUM_SUBARRAY_XOR_IN_A_GIVEN_ARRAY,ORIGINAL,EXCEPTION,2
FIND_THE_MAXIMUM_SUBARRAY_XOR_IN_A_GIVEN_ARRAY,ORIGINAL,EXCEPTION,3
FIND_THE_MAXIMUM_SUBARRAY_XOR_IN_A_GIVEN_ARRAY,ORIGINAL,EXCEPTION,4
FIND_THE_MAXIMUM_SUBARRAY_XOR_IN_A_GIVEN_ARRAY,ORIGINAL,EXCEPTION,5
FIND_THE_MAXIMUM_SUBARRAY_XOR_IN_A_GIVEN_ARRAY,ORIGINAL,EXCEPTION,6
FIND_THE_MAXIMUM_SUBARRAY_XOR_IN_A_GIVEN_ARRAY,ORIGINAL,EXCEPTION,7
FIND_THE_MAXIMUM_SUBARRAY_XOR_IN_A_GIVEN_ARRAY,ORIGINAL,EXCEPTION,8
FIND_THE_MAXIMUM_SUBARRAY_XOR_IN_A_GIVEN_ARRAY,ORIGINAL,EXCEPTION,9
FIND_SUBARRAY_WITH_GIVEN_SUM,ORIGINAL,0,1
FIND_SUBARRAY_WITH_GIVEN_SUM,ORIGINAL,0,3
FIND_SUBARRAY_WITH_GIVEN_SUM,ORIGINAL,0,5
FIND_SUBARRAY_WITH_GIVEN_SUM,ORIGINAL,0,7
FIND_SUBARRAY_WITH_GIVEN_SUM,ORIGINAL,0,9
FIND_SUBARRAY_WITH_GIVEN_SUM,ORIGINAL,0,11
FIND_SUBARRAY_WITH_GIVEN_SUM,ORIGINAL,EXCEPTION,12
FIND_SUBARRAY_WITH_GIVEN_SUM,ORIGINAL,0,14
FIND_SUBARRAY_WITH_GIVEN_SUM,ORIGINAL,0,16
FIND_SUBARRAY_WITH_GIVEN_SUM,ORIGINAL,0,18
COUNT_PALINDROME_SUB_STRINGS_STRING,ORIGINAL,EXCEPTION,0
COUNT_PALINDROME_SUB_STRINGS_STRING,ORIGINAL,EXCEPTION,1
COUNT_PALINDROME_SUB_STRINGS_STRING,ORIGINAL,EXCEPTION,2
COUNT_PALINDROME_SUB_STRINGS_STRING,ORIGINAL,EXCEPTION,3
COUNT_PALINDROME_SUB_STRINGS_STRING,ORIGINAL,EXCEPTION,4
COUNT_PALINDROME_SUB_STRINGS_STRING,ORIGINAL,EXCEPTION,5
COUNT_PALINDROME_SUB_STRINGS_STRING,ORIGINAL,EXCEPTION,6
COUNT_PALINDROME_SUB_STRINGS_STRING,ORIGINAL,EXCEPTION,7
COUNT_PALINDROME_SUB_STRINGS_STRING,ORIGINAL,EXCEPTION,8
COUNT_PALINDROME_SUB_STRINGS_STRING,ORIGINAL,EXCEPTION,9
NUMBER_SUBSEQUENCES_AB_STRING_REPEATED_K_TIMES,ORIGINAL,EXCEPTION,0
NUMBER_SUBSEQUENCES_AB_STRING_REPEATED_K_TIMES,ORIGINAL,EXCEPTION,1
NUMBER_SUBSEQUENCES_AB_STRING_REPEATED_K_TIMES,ORIGINAL,EXCEPTION,2
NUMBER_SUBSEQUENCES_AB_STRING_REPEATED_K_TIMES,ORIGINAL,EXCEPTION,3
NUMBER_SUBSEQUENCES_AB_STRING_REPEATED_K_TIMES,ORIGINAL,EXCEPTION,4
NUMBER_SUBSEQUENCES_AB_STRING_REPEATED_K_TIMES,ORIGINAL,EXCEPTION,5
NUMBER_SUBSEQUENCES_AB_STRING_REPEATED_K_TIMES,ORIGINAL,EXCEPTION,6
NUMBER_SUBSEQUENCES_AB_STRING_REPEATED_K_TIMES,ORIGINAL,EXCEPTION,7
