class,mutant,test_index,result_java,result_python,equal_results
SQUARE_PYRAMIDAL_NUMBER_SUM_SQUARES,ORIGINAL,1,2.0,2.0,True
SQUARE_PYRAMIDAL_NUMBER_SUM_SQUARES,ORIGINAL,2,3.0,3.0,True
SQUARE_PYRAMIDAL_NUMBER_SUM_SQUARES,ORIGINAL,3,7.0,7.0,True
SQUARE_PYRAMIDAL_NUMBER_SUM_SQUARES,ORIGINAL,4,8.0,8.0,True
SQUARE_PYRAMIDAL_NUMBER_SUM_SQUARES,ORIGINAL,5,-1.0,-1.0,True
SQUARE_PYRAMIDAL_NUMBER_SUM_SQUARES,ORIGINAL,6,11.0,11.0,True
SQUARE_PYRAMIDAL_NUMBER_SUM_SQUARES,ORIGINAL,7,-1.0,-1.0,True
SQUARE_PYRAMIDAL_NUMBER_SUM_SQUARES,ORIGINAL,8,-1.0,-1.0,True
SQUARE_PYRAMIDAL_NUMBER_SUM_SQUARES,ORIGINAL,9,-1.0,-1.0,True
COUNT_NUMBER_OF_SOLUTIONS_OF_X2_1_MOD_P_IN_GIVEN_RANGE,ORIGINAL,0,11.0,NA,False
COUNT_NUMBER_OF_SOLUTIONS_OF_X2_1_MOD_P_IN_GIVEN_RANGE,ORIGINAL,1,1.0,NA,False
COUNT_NUMBER_OF_SOLUTIONS_OF_X2_1_MOD_P_IN_GIVEN_RANGE,ORIGINAL,2,6.0,NA,False
COUNT_NUMBER_OF_SOLUTIONS_OF_X2_1_MOD_P_IN_GIVEN_RANGE,ORIGINAL,3,4.0,NA,False
COUNT_NUMBER_OF_SOLUTIONS_OF_X2_1_MOD_P_IN_GIVEN_RANGE,ORIGINAL,4,1.0,NA,False
COUNT_NUMBER_OF_SOLUTIONS_OF_X2_1_MOD_P_IN_GIVEN_RANGE,ORIGINAL,5,11.0,NA,False
COUNT_NUMBER_OF_SOLUTIONS_OF_X2_1_MOD_P_IN_GIVEN_RANGE,ORIGINAL,6,3.0,NA,False
COUNT_NUMBER_OF_SOLUTIONS_OF_X2_1_MOD_P_IN_GIVEN_RANGE,ORIGINAL,7,17.0,NA,False
COUNT_NUMBER_OF_SOLUTIONS_OF_X2_1_MOD_P_IN_GIVEN_RANGE,ORIGINAL,8,1.0,NA,False
COUNT_NUMBER_OF_SOLUTIONS_OF_X2_1_MOD_P_IN_GIVEN_RANGE,ORIGINAL,9,9.0,NA,False
LONGEST_INCREASING_ODD_EVEN_SUBSEQUENCE,ORIGINAL,0,18.0,NA,False
LONGEST_INCREASING_ODD_EVEN_SUBSEQUENCE,ORIGINAL,1,1.0,NA,False
LONGEST_INCREASING_ODD_EVEN_SUBSEQUENCE,ORIGINAL,2,1.0,NA,False
LONGEST_INCREASING_ODD_EVEN_SUBSEQUENCE,ORIGINAL,3,5.0,NA,False
LONGEST_INCREASING_ODD_EVEN_SUBSEQUENCE,ORIGINAL,4,1.0,NA,False
LONGEST_INCREASING_ODD_EVEN_SUBSEQUENCE,ORIGINAL,5,2.0,NA,False
LONGEST_INCREASING_ODD_EVEN_SUBSEQUENCE,ORIGINAL,6,5.0,NA,False
LONGEST_INCREASING_ODD_EVEN_SUBSEQUENCE,ORIGINAL,7,1.0,NA,False
LONGEST_INCREASING_ODD_EVEN_SUBSEQUENCE,ORIGINAL,8,2.0,NA,False
LONGEST_INCREASING_ODD_EVEN_SUBSEQUENCE,ORIGINAL,9,3.0,NA,False
BASIC_AND_EXTENDED_EUCLIDEAN_ALGORITHMS,ORIGINAL,0,1.0,1.0,True
BASIC_AND_EXTENDED_EUCLIDEAN_ALGORITHMS,ORIGINAL,1,2.0,2.0,True
BASIC_AND_EXTENDED_EUCLIDEAN_ALGORITHMS,ORIGINAL,2,4.0,4.0,True
BASIC_AND_EXTENDED_EUCLIDEAN_ALGORITHMS,ORIGINAL,3,2.0,2.0,True
BASIC_AND_EXTENDED_EUCLIDEAN_ALGORITHMS,ORIGINAL,4,1.0,1.0,True
BASIC_AND_EXTENDED_EUCLIDEAN_ALGORITHMS,ORIGINAL,5,1.0,1.0,True
BASIC_AND_EXTENDED_EUCLIDEAN_ALGORITHMS,ORIGINAL,6,1.0,1.0,True
BASIC_AND_EXTENDED_EUCLIDEAN_ALGORITHMS,ORIGINAL,7,3.0,3.0,True
BASIC_AND_EXTENDED_EUCLIDEAN_ALGORITHMS,ORIGINAL,8,2.0,2.0,True
BASIC_AND_EXTENDED_EUCLIDEAN_ALGORITHMS,ORIGINAL,9,1.0,1.0,True
FIND_A_FIXED_POINT_IN_A_GIVEN_ARRAY,ORIGINAL,0,-1.0,-1.0,True
FIND_A_FIXED_POINT_IN_A_GIVEN_ARRAY,ORIGINAL,1,-1.0,-1.0,True
FIND_A_FIXED_POINT_IN_A_GIVEN_ARRAY,ORIGINAL,2,0.0,0.0,True
FIND_A_FIXED_POINT_IN_A_GIVEN_ARRAY,ORIGINAL,3,-1.0,-1.0,True
FIND_A_FIXED_POINT_IN_A_GIVEN_ARRAY,ORIGINAL,4,-1.0,-1.0,True
FIND_A_FIXED_POINT_IN_A_GIVEN_ARRAY,ORIGINAL,5,0.0,0.0,True
FIND_A_FIXED_POINT_IN_A_GIVEN_ARRAY,ORIGINAL,6,-1.0,-1.0,True
FIND_A_FIXED_POINT_IN_A_GIVEN_ARRAY,ORIGINAL,7,-1.0,-1.0,True
FIND_A_FIXED_POINT_IN_A_GIVEN_ARRAY,ORIGINAL,8,0.0,0.0,True
FIND_A_FIXED_POINT_IN_A_GIVEN_ARRAY,ORIGINAL,9,-1.0,-1.0,True
NUMBER_TRIANGLES_N_MOVES,ORIGINAL,0,1286960901.0,NA,False
NUMBER_TRIANGLES_N_MOVES,ORIGINAL,1,-1839993535.0,NA,False
NUMBER_TRIANGLES_N_MOVES,ORIGINAL,2,-1428489851.0,NA,False
NUMBER_TRIANGLES_N_MOVES,ORIGINAL,3,-1129969371.0,NA,False
NUMBER_TRIANGLES_N_MOVES,ORIGINAL,4,13121.0,NA,False
NUMBER_TRIANGLES_N_MOVES,ORIGINAL,5,1284379105.0,NA,False
NUMBER_TRIANGLES_N_MOVES,ORIGINAL,6,-1333205755.0,NA,False
NUMBER_TRIANGLES_N_MOVES,ORIGINAL,7,-2034426507.0,NA,False
NUMBER_TRIANGLES_N_MOVES,ORIGINAL,8,1900790309.0,NA,False
NUMBER_TRIANGLES_N_MOVES,ORIGINAL,9,1457.0,NA,False
FIND_INDEX_GIVEN_FIBONACCI_NUMBER_CONSTANT_TIME,ORIGINAL,0,5.0,5.0,True
FIND_INDEX_GIVEN_FIBONACCI_NUMBER_CONSTANT_TIME,ORIGINAL,1,8.0,8.0,True
FIND_INDEX_GIVEN_FIBONACCI_NUMBER_CONSTANT_TIME,ORIGINAL,2,6.0,6.0,True
FIND_INDEX_GIVEN_FIBONACCI_NUMBER_CONSTANT_TIME,ORIGINAL,3,12.0,12.0,True
FIND_INDEX_GIVEN_FIBONACCI_NUMBER_CONSTANT_TIME,ORIGINAL,4,11.0,11.0,True
FIND_INDEX_GIVEN_FIBONACCI_NUMBER_CONSTANT_TIME,ORIGINAL,5,11.0,11.0,True
FIND_INDEX_GIVEN_FIBONACCI_NUMBER_CONSTANT_TIME,ORIGINAL,6,11.0,11.0,True
FIND_INDEX_GIVEN_FIBONACCI_NUMBER_CONSTANT_TIME,ORIGINAL,7,12.0,12.0,True
FIND_INDEX_GIVEN_FIBONACCI_NUMBER_CONSTANT_TIME,ORIGINAL,8,11.0,11.0,True
FIND_INDEX_GIVEN_FIBONACCI_NUMBER_CONSTANT_TIME,ORIGINAL,9,8.0,8.0,True
MAXIMUM_SUM_2_X_N_GRID_NO_TWO_ELEMENTS_ADJACENT,ORIGINAL,0,34.0,NA,False
MAXIMUM_SUM_2_X_N_GRID_NO_TWO_ELEMENTS_ADJACENT,ORIGINAL,1,832.0,NA,False
MAXIMUM_SUM_2_X_N_GRID_NO_TWO_ELEMENTS_ADJACENT,ORIGINAL,2,0.0,NA,False
MAXIMUM_SUM_2_X_N_GRID_NO_TWO_ELEMENTS_ADJACENT,ORIGINAL,3,212.0,NA,False
MAXIMUM_SUM_2_X_N_GRID_NO_TWO_ELEMENTS_ADJACENT,ORIGINAL,4,58.0,NA,False
MAXIMUM_SUM_2_X_N_GRID_NO_TWO_ELEMENTS_ADJACENT,ORIGINAL,5,13.0,NA,False
MAXIMUM_SUM_2_X_N_GRID_NO_TWO_ELEMENTS_ADJACENT,ORIGINAL,6,47.0,NA,False
MAXIMUM_SUM_2_X_N_GRID_NO_TWO_ELEMENTS_ADJACENT,ORIGINAL,7,372.0,NA,False
MAXIMUM_SUM_2_X_N_GRID_NO_TWO_ELEMENTS_ADJACENT,ORIGINAL,8,3.0,NA,False
MAXIMUM_SUM_2_X_N_GRID_NO_TWO_ELEMENTS_ADJACENT,ORIGINAL,9,1000.0,NA,False
POSITION_OF_RIGHTMOST_SET_BIT,ORIGINAL,0,1.0,NA,False
POSITION_OF_RIGHTMOST_SET_BIT,ORIGINAL,1,2.0,NA,False
POSITION_OF_RIGHTMOST_SET_BIT,ORIGINAL,2,2.0,NA,False
POSITION_OF_RIGHTMOST_SET_BIT,ORIGINAL,3,5.0,NA,False
POSITION_OF_RIGHTMOST_SET_BIT,ORIGINAL,4,2.0,NA,False
POSITION_OF_RIGHTMOST_SET_BIT,ORIGINAL,5,1.0,NA,False
POSITION_OF_RIGHTMOST_SET_BIT,ORIGINAL,6,5.0,NA,False
POSITION_OF_RIGHTMOST_SET_BIT,ORIGINAL,7,1.0,NA,False
POSITION_OF_RIGHTMOST_SET_BIT,ORIGINAL,8,1.0,NA,False
POSITION_OF_RIGHTMOST_SET_BIT,ORIGINAL,9,1.0,NA,False
C_PROGRAM_FACTORIAL_NUMBER_2,ORIGINAL,0,0.0,5.443449390774431e+92,False
C_PROGRAM_FACTORIAL_NUMBER_2,ORIGINAL,1,0.0,1.1567725070816416e+144,False
C_PROGRAM_FACTORIAL_NUMBER_2,ORIGINAL,2,0.0,2.0397882081197444e+46,False
C_PROGRAM_FACTORIAL_NUMBER_2,ORIGINAL,3,0.0,1.1567725070816416e+144,False
C_PROGRAM_FACTORIAL_NUMBER_2,ORIGINAL,4,0.0,2.4800355424368305e+96,False
C_PROGRAM_FACTORIAL_NUMBER_2,ORIGINAL,5,-2102132736.0,2.43290200817664e+18,False
C_PROGRAM_FACTORIAL_NUMBER_2,ORIGINAL,6,0.0,1.3763753091226346e+43,False
C_PROGRAM_FACTORIAL_NUMBER_2,ORIGINAL,7,0.0,8.065817517094388e+67,False
C_PROGRAM_FACTORIAL_NUMBER_2,ORIGINAL,8,0.0,8.065817517094388e+67,False
C_PROGRAM_FACTORIAL_NUMBER_2,ORIGINAL,9,109641728.0,1.21645100408832e+17,False
AREA_SQUARE_CIRCUMSCRIBED_CIRCLE,ORIGINAL,0,392.0,392.0,True
AREA_SQUARE_CIRCUMSCRIBED_CIRCLE,ORIGINAL,1,12168.0,12168.0,True
AREA_SQUARE_CIRCUMSCRIBED_CIRCLE,ORIGINAL,2,4050.0,4050.0,True
AREA_SQUARE_CIRCUMSCRIBED_CIRCLE,ORIGINAL,3,8712.0,8712.0,True
AREA_SQUARE_CIRCUMSCRIBED_CIRCLE,ORIGINAL,4,648.0,648.0,True
AREA_SQUARE_CIRCUMSCRIBED_CIRCLE,ORIGINAL,5,2048.0,2048.0,True
AREA_SQUARE_CIRCUMSCRIBED_CIRCLE,ORIGINAL,6,7200.0,7200.0,True
AREA_SQUARE_CIRCUMSCRIBED_CIRCLE,ORIGINAL,7,512.0,512.0,True
AREA_SQUARE_CIRCUMSCRIBED_CIRCLE,ORIGINAL,8,19602.0,19602.0,True
AREA_SQUARE_CIRCUMSCRIBED_CIRCLE,ORIGINAL,9,8450.0,8450.0,True
SUM_SUBSETS_SET_FORMED_FIRST_N_NATURAL_NUMBERS,ORIGINAL,0,5992448.0,1.1054115463101266e+26,False
SUM_SUBSETS_SET_FORMED_FIRST_N_NATURAL_NUMBERS,ORIGINAL,1,-1107296256.0,11777605632.0,False
SUM_SUBSETS_SET_FORMED_FIRST_N_NATURAL_NUMBERS,ORIGINAL,2,4239360.0,1.820791255597056e+16,False
SUM_SUBSETS_SET_FORMED_FIRST_N_NATURAL_NUMBERS,ORIGINAL,3,2520.0,10823317585920.0,False
SUM_SUBSETS_SET_FORMED_FIRST_N_NATURAL_NUMBERS,ORIGINAL,4,1190.0,5111011082240.0,False
SUM_SUBSETS_SET_FORMED_FIRST_N_NATURAL_NUMBERS,ORIGINAL,5,530579456.0,530579456.0,True
SUM_SUBSETS_SET_FORMED_FIRST_N_NATURAL_NUMBERS,ORIGINAL,6,24.0,24.0,True
SUM_SUBSETS_SET_FORMED_FIRST_N_NATURAL_NUMBERS,ORIGINAL,7,1157627904.0,5452595200.0,False
SUM_SUBSETS_SET_FORMED_FIRST_N_NATURAL_NUMBERS,ORIGINAL,8,530579456.0,530579456.0,True
SUM_SUBSETS_SET_FORMED_FIRST_N_NATURAL_NUMBERS,ORIGINAL,9,25239552.0,4.6558755627908406e+26,False
K_TH_ELEMENT_TWO_SORTED_ARRAYS,ORIGINAL,0,31.0,NA,False
K_TH_ELEMENT_TWO_SORTED_ARRAYS,ORIGINAL,1,20.0,NA,False
K_TH_ELEMENT_TWO_SORTED_ARRAYS,ORIGINAL,2,0.0,NA,False
K_TH_ELEMENT_TWO_SORTED_ARRAYS,ORIGINAL,3,71.0,NA,False
K_TH_ELEMENT_TWO_SORTED_ARRAYS,ORIGINAL,4,-22.0,NA,False
K_TH_ELEMENT_TWO_SORTED_ARRAYS,ORIGINAL,5,0.0,NA,False
K_TH_ELEMENT_TWO_SORTED_ARRAYS,ORIGINAL,6,30.0,NA,False
K_TH_ELEMENT_TWO_SORTED_ARRAYS,ORIGINAL,7,86.0,NA,False
K_TH_ELEMENT_TWO_SORTED_ARRAYS,ORIGINAL,8,1.0,NA,False
K_TH_ELEMENT_TWO_SORTED_ARRAYS,ORIGINAL,9,70.0,NA,False
MAXIMUM_VALUE_CHOICE_EITHER_DIVIDING_CONSIDERING,ORIGINAL,0,3.0,NA,False
MAXIMUM_VALUE_CHOICE_EITHER_DIVIDING_CONSIDERING,ORIGINAL,1,24.0,NA,False
MAXIMUM_VALUE_CHOICE_EITHER_DIVIDING_CONSIDERING,ORIGINAL,2,57.0,NA,False
MAXIMUM_VALUE_CHOICE_EITHER_DIVIDING_CONSIDERING,ORIGINAL,3,152.0,NA,False
MAXIMUM_VALUE_CHOICE_EITHER_DIVIDING_CONSIDERING,ORIGINAL,4,192.0,NA,False
MAXIMUM_VALUE_CHOICE_EITHER_DIVIDING_CONSIDERING,ORIGINAL,5,114.0,NA,False
MAXIMUM_VALUE_CHOICE_EITHER_DIVIDING_CONSIDERING,ORIGINAL,6,83.0,NA,False
MAXIMUM_VALUE_CHOICE_EITHER_DIVIDING_CONSIDERING,ORIGINAL,7,5.0,NA,False
MAXIMUM_VALUE_CHOICE_EITHER_DIVIDING_CONSIDERING,ORIGINAL,8,3.0,NA,False
MAXIMUM_VALUE_CHOICE_EITHER_DIVIDING_CONSIDERING,ORIGINAL,9,4.0,NA,False
FIND_A_TRIPLET_THAT_SUM_TO_A_GIVEN_VALUE_2,ORIGINAL,0,true,NA,False
FIND_A_TRIPLET_THAT_SUM_TO_A_GIVEN_VALUE_2,ORIGINAL,1,true,NA,False
FIND_A_TRIPLET_THAT_SUM_TO_A_GIVEN_VALUE_2,ORIGINAL,2,false,NA,False
FIND_A_TRIPLET_THAT_SUM_TO_A_GIVEN_VALUE_2,ORIGINAL,3,false,NA,False
FIND_A_TRIPLET_THAT_SUM_TO_A_GIVEN_VALUE_2,ORIGINAL,4,false,NA,False
FIND_A_TRIPLET_THAT_SUM_TO_A_GIVEN_VALUE_2,ORIGINAL,5,false,NA,False
FIND_A_TRIPLET_THAT_SUM_TO_A_GIVEN_VALUE_2,ORIGINAL,6,false,NA,False
FIND_A_TRIPLET_THAT_SUM_TO_A_GIVEN_VALUE_2,ORIGINAL,7,true,NA,False
FIND_A_TRIPLET_THAT_SUM_TO_A_GIVEN_VALUE_2,ORIGINAL,8,false,NA,False
FIND_A_TRIPLET_THAT_SUM_TO_A_GIVEN_VALUE_2,ORIGINAL,9,false,NA,False
CHECK_LINE_PASSES_ORIGIN,ORIGINAL,0,true,True,True
CHECK_LINE_PASSES_ORIGIN,ORIGINAL,1,true,True,True
CHECK_LINE_PASSES_ORIGIN,ORIGINAL,2,true,True,True
CHECK_LINE_PASSES_ORIGIN,ORIGINAL,3,true,True,True
CHECK_LINE_PASSES_ORIGIN,ORIGINAL,4,false,False,True
CHECK_LINE_PASSES_ORIGIN,ORIGINAL,5,false,False,True
CHECK_LINE_PASSES_ORIGIN,ORIGINAL,6,false,False,True
CHECK_LINE_PASSES_ORIGIN,ORIGINAL,7,false,False,True
CHECK_LINE_PASSES_ORIGIN,ORIGINAL,8,false,False,True
CHECK_LINE_PASSES_ORIGIN,ORIGINAL,9,false,False,True
MAXIMUM_HEIGHT_OF_TRIANGULAR_ARRANGEMENT_OF_ARRAY_VALUES,ORIGINAL,0,8.0,NA,False
MAXIMUM_HEIGHT_OF_TRIANGULAR_ARRANGEMENT_OF_ARRAY_VALUES,ORIGINAL,1,7.0,NA,False
MAXIMUM_HEIGHT_OF_TRIANGULAR_ARRANGEMENT_OF_ARRAY_VALUES,ORIGINAL,2,6.0,NA,False
MAXIMUM_HEIGHT_OF_TRIANGULAR_ARRANGEMENT_OF_ARRAY_VALUES,ORIGINAL,3,4.0,NA,False
MAXIMUM_HEIGHT_OF_TRIANGULAR_ARRANGEMENT_OF_ARRAY_VALUES,ORIGINAL,4,1.0,NA,False
MAXIMUM_HEIGHT_OF_TRIANGULAR_ARRANGEMENT_OF_ARRAY_VALUES,ORIGINAL,5,8.0,NA,False
MAXIMUM_HEIGHT_OF_TRIANGULAR_ARRANGEMENT_OF_ARRAY_VALUES,ORIGINAL,6,3.0,NA,False
MAXIMUM_HEIGHT_OF_TRIANGULAR_ARRANGEMENT_OF_ARRAY_VALUES,ORIGINAL,7,7.0,NA,False
MAXIMUM_HEIGHT_OF_TRIANGULAR_ARRANGEMENT_OF_ARRAY_VALUES,ORIGINAL,8,1.0,NA,False
MAXIMUM_HEIGHT_OF_TRIANGULAR_ARRANGEMENT_OF_ARRAY_VALUES,ORIGINAL,9,6.0,NA,False
POSSIBLE_FORM_TRIANGLE_ARRAY_VALUES,ORIGINAL,0,true,NA,False
POSSIBLE_FORM_TRIANGLE_ARRAY_VALUES,ORIGINAL,1,false,NA,False
POSSIBLE_FORM_TRIANGLE_ARRAY_VALUES,ORIGINAL,2,false,NA,False
POSSIBLE_FORM_TRIANGLE_ARRAY_VALUES,ORIGINAL,3,true,NA,False
POSSIBLE_FORM_TRIANGLE_ARRAY_VALUES,ORIGINAL,4,true,NA,False
POSSIBLE_FORM_TRIANGLE_ARRAY_VALUES,ORIGINAL,5,true,NA,False
POSSIBLE_FORM_TRIANGLE_ARRAY_VALUES,ORIGINAL,6,true,NA,False
POSSIBLE_FORM_TRIANGLE_ARRAY_VALUES,ORIGINAL,7,false,NA,False
POSSIBLE_FORM_TRIANGLE_ARRAY_VALUES,ORIGINAL,8,true,NA,False
POSSIBLE_FORM_TRIANGLE_ARRAY_VALUES,ORIGINAL,9,true,NA,False
COUNT_FACTORIAL_NUMBERS_IN_A_GIVEN_RANGE,ORIGINAL,0,0.0,0.0,True
COUNT_FACTORIAL_NUMBERS_IN_A_GIVEN_RANGE,ORIGINAL,1,0.0,0.0,True
COUNT_FACTORIAL_NUMBERS_IN_A_GIVEN_RANGE,ORIGINAL,2,0.0,0.0,True
COUNT_FACTORIAL_NUMBERS_IN_A_GIVEN_RANGE,ORIGINAL,3,0.0,0.0,True
COUNT_FACTORIAL_NUMBERS_IN_A_GIVEN_RANGE,ORIGINAL,4,0.0,0.0,True
COUNT_FACTORIAL_NUMBERS_IN_A_GIVEN_RANGE,ORIGINAL,5,0.0,0.0,True
COUNT_FACTORIAL_NUMBERS_IN_A_GIVEN_RANGE,ORIGINAL,6,0.0,0.0,True
COUNT_FACTORIAL_NUMBERS_IN_A_GIVEN_RANGE,ORIGINAL,7,2.0,2.0,True
COUNT_FACTORIAL_NUMBERS_IN_A_GIVEN_RANGE,ORIGINAL,8,0.0,0.0,True
COUNT_FACTORIAL_NUMBERS_IN_A_GIVEN_RANGE,ORIGINAL,9,0.0,0.0,True
SUM_OF_ALL_ELEMENTS_UP_TO_NTH_ROW_IN_A_PASCALS_TRIANGLE,ORIGINAL,0,2097151.0,2097151.0,True
SUM_OF_ALL_ELEMENTS_UP_TO_NTH_ROW_IN_A_PASCALS_TRIANGLE,ORIGINAL,1,15.0,15.0,True
SUM_OF_ALL_ELEMENTS_UP_TO_NTH_ROW_IN_A_PASCALS_TRIANGLE,ORIGINAL,2,2147483647.0,2147483647.0,True
SUM_OF_ALL_ELEMENTS_UP_TO_NTH_ROW_IN_A_PASCALS_TRIANGLE,ORIGINAL,3,32765.0,6.044629098073146e+23,False
SUM_OF_ALL_ELEMENTS_UP_TO_NTH_ROW_IN_A_PASCALS_TRIANGLE,ORIGINAL,4,62.0,274877906943.0,False
SUM_OF_ALL_ELEMENTS_UP_TO_NTH_ROW_IN_A_PASCALS_TRIANGLE,ORIGINAL,5,2045.0,3.777893186295716e+22,False
SUM_OF_ALL_ELEMENTS_UP_TO_NTH_ROW_IN_A_PASCALS_TRIANGLE,ORIGINAL,6,14.0,68719476735.0,False
SUM_OF_ALL_ELEMENTS_UP_TO_NTH_ROW_IN_A_PASCALS_TRIANGLE,ORIGINAL,7,-1.0,4294967295.0,False
SUM_OF_ALL_ELEMENTS_UP_TO_NTH_ROW_IN_A_PASCALS_TRIANGLE,ORIGINAL,8,8388607.0,8388607.0,True
SUM_OF_ALL_ELEMENTS_UP_TO_NTH_ROW_IN_A_PASCALS_TRIANGLE,ORIGINAL,9,-1.0,3.6893488147419103e+19,False
COUNT_OPERATIONS_MAKE_STRINGAB_FREE,ORIGINAL,0,0.0,NA,False
COUNT_OPERATIONS_MAKE_STRINGAB_FREE,ORIGINAL,1,0.0,NA,False
COUNT_OPERATIONS_MAKE_STRINGAB_FREE,ORIGINAL,2,0.0,NA,False
COUNT_OPERATIONS_MAKE_STRINGAB_FREE,ORIGINAL,3,5.0,NA,False
COUNT_OPERATIONS_MAKE_STRINGAB_FREE,ORIGINAL,4,0.0,NA,False
COUNT_OPERATIONS_MAKE_STRINGAB_FREE,ORIGINAL,5,0.0,NA,False
COUNT_OPERATIONS_MAKE_STRINGAB_FREE,ORIGINAL,6,0.0,NA,False
COUNT_OPERATIONS_MAKE_STRINGAB_FREE,ORIGINAL,7,0.0,NA,False
COUNT_OPERATIONS_MAKE_STRINGAB_FREE,ORIGINAL,8,0.0,NA,False
COUNT_OPERATIONS_MAKE_STRINGAB_FREE,ORIGINAL,9,9.0,NA,False
HOW_TO_PRINT_MAXIMUM_NUMBER_OF_A_USING_GIVEN_FOUR_KEYS,ORIGINAL,0,110592.0,NA,False
HOW_TO_PRINT_MAXIMUM_NUMBER_OF_A_USING_GIVEN_FOUR_KEYS,ORIGINAL,1,-1073741824.0,NA,False
HOW_TO_PRINT_MAXIMUM_NUMBER_OF_A_USING_GIVEN_FOUR_KEYS,ORIGINAL,2,1140850688.0,NA,False
HOW_TO_PRINT_MAXIMUM_NUMBER_OF_A_USING_GIVEN_FOUR_KEYS,ORIGINAL,3,82944.0,NA,False
HOW_TO_PRINT_MAXIMUM_NUMBER_OF_A_USING_GIVEN_FOUR_KEYS,ORIGINAL,4,1811939328.0,NA,False
HOW_TO_PRINT_MAXIMUM_NUMBER_OF_A_USING_GIVEN_FOUR_KEYS,ORIGINAL,5,5.0,NA,False
HOW_TO_PRINT_MAXIMUM_NUMBER_OF_A_USING_GIVEN_FOUR_KEYS,ORIGINAL,6,196608.0,NA,False
HOW_TO_PRINT_MAXIMUM_NUMBER_OF_A_USING_GIVEN_FOUR_KEYS,ORIGINAL,7,150994944.0,NA,False
HOW_TO_PRINT_MAXIMUM_NUMBER_OF_A_USING_GIVEN_FOUR_KEYS,ORIGINAL,8,1024.0,NA,False
HOW_TO_PRINT_MAXIMUM_NUMBER_OF_A_USING_GIVEN_FOUR_KEYS,ORIGINAL,9,1073741824.0,NA,False
LONGEST_PREFIX_ALSO_SUFFIX_1,ORIGINAL,0,4.0,NA,False
LONGEST_PREFIX_ALSO_SUFFIX_1,ORIGINAL,1,0.0,NA,False
LONGEST_PREFIX_ALSO_SUFFIX_1,ORIGINAL,2,1.0,NA,False
LONGEST_PREFIX_ALSO_SUFFIX_1,ORIGINAL,3,2.0,NA,False
LONGEST_PREFIX_ALSO_SUFFIX_1,ORIGINAL,4,0.0,NA,False
LONGEST_PREFIX_ALSO_SUFFIX_1,ORIGINAL,5,3.0,NA,False
LONGEST_PREFIX_ALSO_SUFFIX_1,ORIGINAL,6,2.0,NA,False
LONGEST_PREFIX_ALSO_SUFFIX_1,ORIGINAL,7,0.0,NA,False
LONGEST_PREFIX_ALSO_SUFFIX_1,ORIGINAL,8,2.0,NA,False
LONGEST_PREFIX_ALSO_SUFFIX_1,ORIGINAL,9,0.0,NA,False
COUNT_SUBARRAYS_WITH_SAME_EVEN_AND_ODD_ELEMENTS,ORIGINAL,0,50.0,NA,False
COUNT_SUBARRAYS_WITH_SAME_EVEN_AND_ODD_ELEMENTS,ORIGINAL,1,0.0,NA,False
COUNT_SUBARRAYS_WITH_SAME_EVEN_AND_ODD_ELEMENTS,ORIGINAL,2,11.0,NA,False
COUNT_SUBARRAYS_WITH_SAME_EVEN_AND_ODD_ELEMENTS,ORIGINAL,3,43.0,NA,False
COUNT_SUBARRAYS_WITH_SAME_EVEN_AND_ODD_ELEMENTS,ORIGINAL,4,0.0,NA,False
COUNT_SUBARRAYS_WITH_SAME_EVEN_AND_ODD_ELEMENTS,ORIGINAL,5,68.0,NA,False
COUNT_SUBARRAYS_WITH_SAME_EVEN_AND_ODD_ELEMENTS,ORIGINAL,6,5.0,NA,False
COUNT_SUBARRAYS_WITH_SAME_EVEN_AND_ODD_ELEMENTS,ORIGINAL,7,0.0,NA,False
COUNT_SUBARRAYS_WITH_SAME_EVEN_AND_ODD_ELEMENTS,ORIGINAL,8,4.0,NA,False
COUNT_SUBARRAYS_WITH_SAME_EVEN_AND_ODD_ELEMENTS,ORIGINAL,9,7.0,NA,False
COUNT_SUBSTRINGS_WITH_SAME_FIRST_AND_LAST_CHARACTERS,ORIGINAL,0,5.0,NA,False
COUNT_SUBSTRINGS_WITH_SAME_FIRST_AND_LAST_CHARACTERS,ORIGINAL,1,16.0,NA,False
COUNT_SUBSTRINGS_WITH_SAME_FIRST_AND_LAST_CHARACTERS,ORIGINAL,2,12.0,NA,False
COUNT_SUBSTRINGS_WITH_SAME_FIRST_AND_LAST_CHARACTERS,ORIGINAL,3,6.0,NA,False
COUNT_SUBSTRINGS_WITH_SAME_FIRST_AND_LAST_CHARACTERS,ORIGINAL,4,19.0,NA,False
COUNT_SUBSTRINGS_WITH_SAME_FIRST_AND_LAST_CHARACTERS,ORIGINAL,5,9.0,NA,False
COUNT_SUBSTRINGS_WITH_SAME_FIRST_AND_LAST_CHARACTERS,ORIGINAL,6,6.0,NA,False
COUNT_SUBSTRINGS_WITH_SAME_FIRST_AND_LAST_CHARACTERS,ORIGINAL,7,15.0,NA,False
COUNT_SUBSTRINGS_WITH_SAME_FIRST_AND_LAST_CHARACTERS,ORIGINAL,8,4.0,NA,False
COUNT_SUBSTRINGS_WITH_SAME_FIRST_AND_LAST_CHARACTERS,ORIGINAL,9,9.0,NA,False
REMOVE_MINIMUM_ELEMENTS_EITHER_SIDE_2MIN_MAX,ORIGINAL,0,1.0,NA,False
